Longitude,Latitude,SettlementWeight
10.3791655,47.8281932,1511.0
10.4192911,47.8458763,6469.0
8.2843093,48.8386718,3146.0
10.4369715,47.8217941,1499.0
10.6886604,47.73843,1881.0
10.2316776,52.2857548,1870.0
9.2087391,48.1842669,2330.0
9.2157336,48.2493445,6312.0
8.3365369,49.8710847,7877.0
10.2998102,49.0015885,2008.0
8.7091986,49.0739932,1500.0
8.6848168,49.0709644,1833.0
8.8021324,49.0626654,11804.0
13.1696767,52.2859387,349.0
13.1748249,52.2731012,107.0
13.1484571,52.2640067,40.0
9.296114,49.9767517,3692.0
10.3793138,48.2244691,1267.0
14.0830003,51.0492329,5540.0
13.8924364,50.8066175,145.0
13.2140282,52.2150361,9250.0
9.6137932,48.1484158,3682.0
9.7027607,49.5703035,5814.0
8.8510968,49.0499637,2843.0
8.8183369,53.4340645,4393.0
11.3379197,49.5972637,3138.0
7.3139433,50.7778861,1026.0
13.5884842,52.3007151,305.0
9.5215061,48.1671347,2449.0
9.5352893,48.1132252,2570.0
9.4641802,48.099864,5589.0
10.4175898,49.5023191,12102.0
9.99712,50.2700525,7886.0
9.9604306,50.2004558,5180.0
9.6491112,48.0712874,950.0
9.6423439,48.1059361,277.0
9.6219109,48.102828,508.0
9.6991205,48.1377045,1723.0
9.6937945,48.1853554,1611.0
9.6884013,48.2035739,731.0
9.6571276,48.2117809,824.0
9.6441788,48.2358225,5142.0
9.6889429,48.2351044,2210.0
11.6992361,54.1248485,1152.0
11.430672,52.5668347,306.0
11.4412161,52.5982355,222.0
11.451214,52.6305309,224.0
11.5104076,49.8901883,2468.0
11.3377632,52.6456935,226.0
8.8038083,48.9986948,6766.0
11.5002186,52.2560096,494.0
11.5222322,52.2328162,1375.0
11.5621646,52.2110472,1100.0
11.4946933,52.2299792,711.0
11.4443383,52.6425831,278.0
11.3401933,52.6184594,550.0
11.3314478,52.5993256,233.0
11.3616641,52.5759115,399.0
8.9907681,53.9486848,403.0
8.1716451,49.3689161,4184.0
9.3208188,53.4807708,5009.0
13.3439199,54.6360021,1174.0
7.1011759,52.1242301,8035.0
11.0020372,48.2161536,322.0
11.6269977,48.603,10942.0
11.9563259,49.0723867,1355.0
10.2835977,53.6635561,9394.0
8.8363055,53.0854265,37845.0
12.3441231,53.8423776,651.0
11.0341855,48.2014758,113.0
9.3799657,47.9527659,6831.0
7.6869534,47.5887631,2525.0
7.7028045,47.5695741,500.0
9.6287791,48.6834892,4350.0
9.6157664,48.6672597,1800.0
9.5024397,49.2005034,22777.0
11.9978059,49.1493559,1019.0
6.3905476,51.2562118,74941.0
8.412082,49.1262709,12082.0
6.7139386,51.1798655,5375.0
12.6757914,48.2268085,12613.0
12.686742,48.2405753,8612.0
12.7307847,48.1676884,10690.0
12.5827074,48.1318036,8704.0
13.4366479,52.3215901,2100.0
13.4722095,52.3576478,173.0
12.5530162,48.0277272,7000.0
12.4021839,48.2061851,22525.0
12.4190555,48.2550234,6147.0
12.4977434,48.6300801,19145.0
12.6912228,48.6699678,12939.0
13.6015841,48.7300239,10456.0
12.188782,47.6138408,6941.0
7.2642003,53.5336832,2385.0
10.421461,52.255476,425.0
8.9726203,48.8934829,931.0
8.9458005,48.9134863,1551.0
9.0002922,48.887343,2834.0
8.2861947,49.5103257,6110.0
11.205923,53.9864246,2484.0
11.1656678,53.9668696,3100.0
10.5920345,52.2884834,3400.0
10.6065153,52.2803579,1600.0
10.841641,52.2556068,530.0
10.1810033,50.0082136,5004.0
10.1966808,50.0055317,3351.0
10.2161574,49.9833919,4869.0
12.1979014,47.8919195,2355.0
9.2509103,48.0186372,5053.0
9.443824,47.9399838,725.0
9.421445,47.9280404,658.0
9.5386115,47.934423,4735.0
6.9481877,49.6554515,5720.0
6.9708379,49.6059466,9380.0
7.2187814,53.4127481,1113.0
9.2631974,48.0668793,3813.0
9.0775304,48.1220419,5399.0
6.9019229,51.5755431,5700.0
6.686508,51.5244498,3700.0
9.6364892,49.5514466,435.0
9.9320657,48.6843886,5631.0
11.2222422,48.2338918,157.0
11.244731,48.2515338,300.0
11.8594279,52.6050782,38946.0
12.2765095,47.9500426,2781.0
12.3903112,47.9767313,1654.0
12.3085415,47.9919747,3517.0
12.3270347,47.9538438,1249.0
12.2465632,47.9825676,1199.0
8.9034423,48.8143972,1304.0
8.9818644,48.8533276,3533.0
9.0778484,48.8749991,10720.0
9.2798401,52.9057876,1470.0
9.2992445,52.8957679,1222.0
8.988901,52.8288647,8837.0
12.4802068,47.8195907,4847.0
6.2456273,51.5802996,27635.0
9.3614027,48.2760892,1562.0
11.817683,49.0592764,292.0
6.1822433,50.7285409,3720.0
7.5970495,47.7864318,2660.0
7.2805687,50.748621,886.0
6.2912695,51.7105713,302.0
6.8392476,49.8345108,177.0
6.721466,49.8016264,2563.0
6.8450674,49.8228063,600.0
13.353879,48.9134872,4107.0
11.3378375,52.2103583,940.0
11.4078805,52.1565762,591.0
7.9860215,50.4543443,2115.0
13.4741152,48.8847072,2356.0
11.5795346,52.2432751,644.0
11.5646001,52.2598794,1690.0
11.493312,52.2725686,837.0
10.0005211,48.3953489,62610.0
13.2253003,48.6237725,4739.0
13.2927294,48.6736222,2441.0
9.026332,52.5674835,5218.0
12.037278,49.0787682,161.0
9.7977584,48.7999036,64416.0
11.7427093,52.5084647,1162.0
12.0781703,49.2616527,654.0
7.5174935,50.7594106,604.0
7.6106937,50.7962781,4009.0
9.4962601,47.9385832,537.0
10.6499264,52.3965611,437.0
10.6344145,52.3704835,1200.0
10.5768016,52.3407047,1600.0
10.557344,52.3271706,3300.0
10.5131776,52.3249041,4200.0
13.9580134,51.3296398,2905.0
13.4225866,50.9627523,2137.0
9.4805377,47.8789196,635.0
12.0156752,48.929323,460.0
10.800334,48.2462637,2895.0
13.0773111,50.7753959,550.0
9.5383156,48.6153949,10397.0
9.5153892,48.6335387,2145.0
9.4510227,48.6480545,39389.0
8.1146932,49.8402496,7577.0
7.2734269,52.0253436,2862.0
7.480264,52.0841354,9389.0
10.9196665,50.5362618,502.0
10.8469196,50.524317,245.0
10.859965,50.5855442,977.0
6.6525479,50.5909999,26763.0
6.6288859,50.4913647,7906.0
6.6105683,50.3170383,1055.0
6.6281685,50.28599,687.0
6.6618586,50.2234404,7617.0
9.4560538,47.8935267,205.0
13.4813577,48.6150777,6816.0
13.974605,51.3593327,362.0
13.5379465,48.6148738,4123.0
13.6361292,48.5550495,3854.0
13.4124571,48.6497218,3110.0
13.4720519,48.6722912,5964.0
13.3147436,48.5229974,8565.0
13.3107683,48.4015189,14560.0
13.3363016,48.4361649,7095.0
13.2015994,48.3588461,5090.0
13.2262574,48.5467319,7307.0
13.0846579,48.5881793,4315.0
12.9155203,48.8548546,4161.0
13.3806245,48.7278412,3775.0
13.3830957,48.6871025,2757.0
12.8803839,49.2012054,1655.0
12.9845826,48.9823324,2123.0
12.8239209,49.0013807,1528.0
9.9327484,47.6624066,1627.0
6.0614291,50.7981965,19380.0
10.7300115,50.4266232,11660.0
13.707358,51.6315282,16561.0
11.0615801,49.9863175,86.0
13.5660433,51.6219804,8759.0
13.7378215,51.6406638,2062.0
11.0830108,50.0169084,73.0
11.0730016,50.0111067,215.0
11.345002,49.8465726,3195.0
13.9391736,51.3778289,159.0
9.2053496,52.3289688,21594.0
9.4076487,48.5193223,2887.0
9.559929,48.1568578,573.0
10.0248517,49.252745,5157.0
9.9737329,49.2970043,5338.0
11.5944308,47.8507025,5294.0
8.5711222,48.2908613,14693.0
7.4017528,50.9044492,14243.0
11.4491309,49.8896527,1495.0
11.4021222,49.8348993,2219.0
11.0780987,49.8507775,89.0
11.1388187,49.8754521,167.0
11.0753635,49.9194034,210.0
11.0035753,49.9104206,740.0
10.9913911,49.9115158,1750.0
10.9986662,49.9591995,555.0
11.0865792,49.9504613,145.0
9.6005102,52.4276606,59912.0
11.6865192,49.1074981,235.0
11.755624,49.1555658,2558.0
11.6499213,49.114654,179.0
11.0675738,50.0875983,521.0
10.2177792,49.7087639,2314.0
10.5999699,49.8794169,105.0
10.6890207,49.8574403,1935.0
11.2572502,48.2159693,6125.0
11.2929572,48.2110265,5042.0
6.7349262,51.7309232,350.0
6.6815059,51.725615,4034.0
8.8873571,47.6617131,3728.0
6.5729806,51.6810981,4721.0
11.7432493,48.0789075,5754.0
11.6584565,49.0381239,45.0
10.2442196,48.6208515,19018.0
10.2418583,48.6995114,6362.0
9.1414617,48.6965194,13514.0
13.5620344,52.244962,812.0
10.856285,50.1280822,1751.0
9.61617,49.294729,4020.0
7.2369135,52.0926043,8119.0
11.6892914,49.1705086,352.0
8.9725059,54.7739263,7646.0
10.726498,49.8957735,800.0
10.7110545,49.9082567,1532.0
10.6822811,49.9188054,951.0
10.662601,49.9251538,4364.0
11.6785028,49.1889719,148.0
10.6662064,49.9725016,5844.0
10.6725793,49.9841512,3907.0
10.7192456,50.0432008,1347.0
13.3926985,50.9525906,650.0
13.3769441,50.9226982,308.0
10.5284859,52.3191304,1750.0
10.5094035,52.3376336,1500.0
10.5382962,52.3038665,3850.0
10.5231727,50.1366915,5079.0
8.2363523,52.665257,28157.0
10.5225694,50.2148036,962.0
10.4312121,50.2015259,430.0
9.1385923,47.8330131,396.0
10.3778318,50.2164105,252.0
10.3593833,50.1879596,1500.0
10.3188708,50.2008365,1200.0
12.4916234,51.4385169,106.0
10.2728969,50.241324,252.0
7.0878942,51.3098033,18940.0
12.4179961,51.4627728,439.0
7.1215145,51.3517176,15716.0
8.0634499,50.5866137,366.0
8.0483343,50.5765911,1188.0
8.083574,50.6437152,210.0
8.0762868,50.6574487,296.0
8.0549354,50.6758721,419.0
9.6803488,49.5669059,653.0
9.6513353,49.3014449,5467.0
11.710009,49.0698698,23.0
11.7136495,49.0725446,34.0
8.7092699,48.5156672,817.0
10.999159,50.1028339,10662.0
11.022204,50.2308766,3122.0
9.7038772,53.5810226,32289.0
7.9429235,48.4695984,58769.0
9.7934426,48.8221232,6381.0
7.0328063,51.2818569,20946.0
7.687631,50.849032,347.0
7.6738603,50.8417625,368.0
6.9056079,51.2209866,43639.0
12.9142404,51.6278984,170.0
8.1507729,49.8749364,7200.0
8.5930329,49.3927294,10644.0
12.4130003,50.589851,345.0
12.4175425,50.6975629,7194.0
6.7136463,49.6901692,1271.0
6.6874368,49.6842783,330.0
6.5467641,51.4413742,26846.0
6.547923,51.5017981,36973.0
6.5128805,51.5767474,12778.0
8.5451469,53.0344984,30460.0
9.9603126,53.1638906,35.0
12.6309703,51.5470005,2177.0
12.6824373,51.6156574,2543.0
7.5630545,51.0277658,53183.0
8.1194493,50.6341939,966.0
12.4175918,47.8864875,1368.0
10.7858628,52.2667202,790.0
10.7616983,52.1745681,894.0
11.4621718,52.3035935,788.0
10.7085733,52.2590441,600.0
10.5598521,52.2937533,6200.0
9.5692149,48.2327187,1302.0
9.6734712,52.4419685,1800.0
10.1035597,51.5393879,610.0
10.9674892,50.1156661,261.0
10.9854551,50.1227705,255.0
10.9510599,50.0949605,284.0
10.7934729,50.094616,7434.0
11.4339719,47.6057236,885.0
12.3081505,49.250152,3144.0
7.2127276,50.8402243,29679.0
7.3246648,50.8313458,1500.0
7.3262614,50.8158962,250.0
11.0110952,50.723071,20.0
10.9956168,50.6230501,700.0
13.0159707,50.8630791,4712.0
10.6914557,49.6302367,2548.0
10.1789891,50.2961088,1805.0
14.8064807,50.8960964,25499.0
10.104641,50.2880448,328.0
10.1047054,52.107335,738.0
10.1238149,52.0958018,570.0
10.1638911,52.1077344,850.0
10.1466285,54.3115439,18558.0
10.0269575,52.1166314,679.0
9.9934217,52.1010937,700.0
10.1703279,54.4210463,5030.0
8.1381577,48.0454535,1319.0
10.1185151,50.4405783,1097.0
10.2020744,50.4006992,2641.0
6.196774,51.2829005,7000.0
8.0554669,48.1001644,3101.0
10.0727705,52.094275,179.0
11.5020105,52.1775221,1580.0
11.1387867,50.6934857,298.0
6.7793089,51.3649245,10100.0
10.9632653,50.1531409,213.0
10.9506824,50.1758703,2605.0
11.103491,50.702181,120.0
11.0832156,50.7294237,100.0
8.0824098,49.0581256,1993.0
7.9560342,49.0545613,1433.0
11.1672566,50.8044822,437.0
7.7795147,47.6415301,4098.0
10.4857711,51.9590469,1692.0
10.4894385,51.972536,587.0
10.5615342,51.95455,5484.0
10.5412828,52.0211368,3000.0
6.8509914,50.623958,2343.0
9.1122006,47.9939249,8659.0
9.1981498,48.0048533,897.0
8.3548557,49.8527604,6863.0
8.316558,49.8461635,1514.0
8.2462404,49.8452731,1335.0
8.2180733,49.8396706,2509.0
8.2534525,49.8639044,1543.0
8.2407538,49.8619151,1558.0
8.2276589,49.887824,3643.0
8.2033406,49.9094108,8452.0
8.342881,49.9174374,5705.0
10.3537487,54.1737233,178.0
9.7847091,48.4121233,11845.0
6.8734624,51.6669526,2100.0
8.274613,49.9141872,1985.0
8.2016141,49.882818,1181.0
8.1748926,49.8473367,1585.0
10.0643967,48.692598,8935.0
9.989245,48.7542906,2169.0
10.6673048,52.3520386,800.0
10.6748514,52.3719582,300.0
10.6992485,52.3990844,4285.0
10.6875652,52.4154362,3106.0
10.657896,52.3830785,115.0
10.8372431,52.440033,12523.0
10.8561809,52.3440677,800.0
10.8705518,52.3159908,480.0
10.9486443,52.3667849,300.0
10.9630381,52.3944951,560.0
10.9179341,52.374153,2735.0
10.8873053,52.3636953,450.0
10.8190278,52.3200285,150.0
10.7646702,52.3037458,220.0
10.7773992,52.3096164,385.0
10.8018158,52.3269264,390.0
10.9230991,52.3847953,370.0
10.9471591,52.4445139,995.0
10.9753535,52.413067,550.0
10.9872643,52.4294974,5000.0
10.6303934,52.3927338,213.0
10.6252392,52.4053764,111.0
10.6394091,52.4212601,771.0
10.6231219,52.4239898,3362.0
10.820091,47.6313782,3559.0
7.5409481,50.9033978,4435.0
7.6539428,50.893092,2246.0
7.6560372,50.9153036,2154.0
7.5530059,50.9478489,25047.0
6.1199802,50.963605,26626.0
6.2508258,51.2953832,8500.0
7.2156901,51.1406481,34472.0
9.9356726,51.5471154,11717.0
8.0320639,49.7573315,1422.0
7.9153099,49.7084844,1097.0
10.0653295,50.5444128,1170.0
7.8680562,49.7207444,153.0
10.8586697,50.0831075,200.0
14.0579644,51.2881752,160.0
13.4718182,51.5423097,365.0
8.4364342,52.897103,21171.0
9.1892332,49.0474301,3509.0
9.5658873,48.6919721,4334.0
9.1560581,49.0259996,4059.0
9.1417523,48.9996364,11797.0
9.1883111,48.9937553,2225.0
9.2078219,48.9994317,3188.0
9.2045813,48.9596036,6259.0
10.3839388,52.2689046,535.0
10.3634402,52.2717618,1838.0
10.4096138,52.2720029,1770.0
10.332341,52.272902,802.0
11.1422226,51.1044075,1000.0
7.4650456,51.5481277,21635.0
7.4841936,50.7894662,58.0
7.4791102,50.797878,15.0
7.3118079,50.8148688,30.0
11.2213971,50.958037,512.0
11.2351358,50.9640506,1842.0
11.2621572,50.9749147,600.0
9.5591773,51.6386902,3679.0
9.5143045,47.9013954,1107.0
10.3126411,52.3050386,1980.0
9.3783899,47.7761989,887.0
9.2534236,47.824843,681.0
9.2361602,47.8627073,1268.0
6.5043677,49.7109299,982.0
6.4646394,49.6900479,735.0
10.3500849,52.309343,477.0
6.3303499,50.9026937,806.0
6.4221638,50.8776827,700.0
6.3147112,50.9623054,1455.0
6.4553328,50.8543835,3524.0
6.4370823,50.863696,391.0
12.9628255,47.6510751,7464.0
13.0462546,47.696036,1783.0
6.3760442,51.6094069,8613.0
12.9124872,47.7648237,5372.0
12.8980967,47.7194842,2947.0
12.8039604,47.6893422,1469.0
9.7073628,48.6539651,1758.0
10.386436,52.3254911,4464.0
12.4519768,50.554042,450.0
12.4236845,50.5576812,300.0
9.2134531,48.7451319,7828.0
8.9283473,47.9713529,3844.0
6.5941798,49.4903857,12531.0
11.1699963,52.0449132,1752.0
11.272589,52.1442616,452.0
11.2644297,52.1808146,582.0
12.1311312,48.3441996,9265.0
9.6250147,48.2126334,305.0
9.643841,48.2028676,183.0
9.608143,48.1946301,96.0
7.1742819,53.435801,188.0
7.1890964,53.4130866,7338.0
6.7684915,49.4156232,3300.0
6.704062,49.3877286,15999.0
6.9644654,49.4073926,17337.0
7.0573454,49.3574002,10093.0
10.9401332,50.1497594,99.0
7.052847,49.3260163,13137.0
6.859519,49.2522866,38468.0
6.8654184,49.2431689,2209.0
6.8244824,49.2468456,5211.0
6.8828076,49.2553349,4550.0
6.9044704,49.2509968,1636.0
6.7956291,49.2751251,6983.0
6.7183652,49.3277048,9884.0
8.4971557,52.3048433,13536.0
9.2006614,47.793768,711.0
9.1163108,47.8168615,526.0
9.0967421,47.8294472,600.0
7.8307739,52.4776488,4046.0
8.8018923,52.6828374,12742.0
12.7062127,49.3775728,7319.0
7.514227,50.8918434,333.0
7.5327026,50.8877064,145.0
9.3770185,48.1480101,3579.0
7.457664,50.9435197,3388.0
11.1542181,50.9688404,1696.0
10.4107966,50.195267,160.0
8.5408047,49.2443691,10000.0
8.5224505,49.2246438,15000.0
10.545304,52.4882194,42993.0
10.4817084,52.5085583,1853.0
10.4745666,52.4917593,1200.0
9.5093277,52.6139794,194.0
11.3471603,52.1546489,434.0
8.3135426,52.3666812,13267.0
7.9140758,49.8439782,1400.0
12.0450042,48.6032092,2485.0
7.0883529,50.8243572,35.0
6.8063014,49.3527139,13256.0
6.8377228,49.3925597,2038.0
10.6514939,54.2767949,1796.0
10.6163142,54.2519054,431.0
8.2539859,48.9126152,6076.0
12.118143,47.8050474,1746.0
10.5064444,54.3177922,1132.0
10.7158345,47.8900597,1789.0
10.6677446,47.9215952,3777.0
11.2010328,52.221175,474.0
11.1699644,52.2108097,281.0
11.310094,52.156142,427.0
8.4005554,51.3609508,11171.0
10.333005,50.1620187,420.0
9.1364229,48.9493243,42210.0
8.8557862,48.2737512,33270.0
11.9639032,48.6645827,4773.0
11.0487109,53.7811418,2810.0
12.334592,50.6110963,877.0
11.2718545,49.6757654,66.0
10.6129031,47.9297443,2097.0
10.5720573,47.9082759,1507.0
11.6716022,49.2330244,5345.0
11.6899802,48.1538809,1336.0
7.4599285,50.6548249,251.0
7.4449041,50.6846028,459.0
12.0058332,47.9927671,4261.0
12.1915113,54.0061154,1223.0
9.3920101,52.6546367,2392.0
12.0605232,48.0825254,500.0
12.2281926,54.0131361,2560.0
9.3377516,52.6401027,1425.0
9.3040316,52.5936072,1031.0
8.6135779,49.8914619,1860.0
12.8688973,50.5769435,3378.0
10.4656219,52.6473894,1979.0
10.8853817,52.4859257,4087.0
10.9368962,52.5704664,261.0
10.8769375,52.5762638,1404.0
12.492596,50.4597163,895.0
7.6561404,50.8468244,225.0
7.6468793,50.8774784,130.0
7.6495883,50.8784644,336.0
7.6781415,50.8744309,260.0
7.5772398,50.8618618,461.0
7.5144739,50.8550196,60.0
13.345242,50.6564031,11405.0
13.4614048,50.6049366,1215.0
10.3707402,53.9230491,1017.0
10.3354312,53.9418425,226.0
10.2595551,53.9105499,447.0
8.1150442,49.0663877,1576.0
8.1463809,49.0711967,1582.0
7.9991268,49.1028075,7641.0
13.5561327,54.5262226,2512.0
9.0125683,48.0438891,710.0
5.997057,50.9928407,11410.0
9.6510039,51.9907323,84.0
10.1111545,51.6857948,962.0
13.6767995,51.0999765,34008.0
8.0395996,49.1611001,914.0
11.4347807,49.2635282,856.0
11.3979191,49.2521009,2591.0
11.4405992,49.2405163,532.0
10.4155609,48.618268,2354.0
10.4305438,48.5710836,10736.0
7.012719,51.2174567,6000.0
7.1171525,51.032668,15258.0
10.124452,51.6548256,1744.0
10.2153775,51.61002,3919.0
10.2760386,51.587598,117.0
10.2963249,51.5824034,1627.0
10.2526453,51.5978947,460.0
10.3108678,51.5606241,890.0
10.2610699,51.5123672,8986.0
7.3413999,51.1504872,15102.0
13.5769964,52.17073,825.0
6.3785862,50.931613,1244.0
10.6539148,51.4537833,1368.0
10.3424882,52.6845239,2274.0
10.362615,52.5253575,5264.0
10.334559,52.4842548,1241.0
8.9917384,54.5251917,469.0
12.4604809,47.7608226,3105.0
12.395497,47.7209304,1773.0
8.8671242,51.5181184,1302.0
8.8315324,51.4813405,1403.0
8.7728739,51.4193352,1182.0
8.7569939,51.4081177,964.0
8.7635596,51.4050631,590.0
9.0068715,51.2443119,1958.0
10.5783233,52.4362812,6411.0
11.5929455,51.8514515,27060.0
11.462134,51.7559549,27793.0
11.4109901,51.8812204,1500.0
11.4273755,51.9400891,4061.0
10.7012414,52.5479379,2106.0
10.3610062,52.4713946,8156.0
10.3320256,52.4626976,1500.0
10.311243,52.4523475,716.0
10.4373284,52.4377658,4401.0
10.3770419,52.433872,239.0
8.0940536,50.6954786,875.0
8.1366176,50.7218569,1650.0
8.1034503,50.721273,850.0
7.4646609,51.5783423,9054.0
9.230643,51.8187508,1300.0
9.3412899,51.921316,549.0
8.9655119,48.8791879,1820.0
6.5143539,51.1902651,33078.0
10.4541115,53.1543417,299.0
10.4525144,52.2390507,2348.0
10.8917238,52.536225,1921.0
10.8044589,52.5167726,1169.0
10.7771218,52.5229246,1065.0
10.7631899,52.4976742,2169.0
10.7410432,52.4704944,1162.0
10.7682891,52.475267,1831.0
10.4120823,52.4992192,665.0
10.4352992,52.4989638,84.0
13.9028337,51.2637467,4362.0
10.6800819,52.4692463,1928.0
7.9010992,51.1250541,24336.0
7.8812782,50.8575031,4250.0
7.8745627,51.2136798,25684.0
10.5201133,52.3035115,1600.0
9.6802909,48.5781957,1485.0
10.1435763,49.6668852,3757.0
9.2645457,48.7090113,4439.0
10.2722013,52.2967736,1826.0
12.8910116,53.0983176,8120.0
13.037055,50.940406,564.0
9.4699968,47.9024589,292.0
14.394596,51.2107873,764.0
14.3267475,51.2706603,2662.0
10.4084916,53.1782785,3368.0
10.7026493,52.6789441,2640.0
10.6596488,52.6427952,503.0
9.4571078,49.2497857,636.0
9.3657751,48.6810151,9690.0
7.6293389,50.8305916,47.0
6.5036893,51.1017138,22556.0
6.4716959,51.1044042,223.0
6.4568083,51.0985967,4964.0
7.6684311,50.7802979,1153.0
7.6866715,50.7787606,1309.0
7.6475868,50.8544194,151.0
7.6156511,50.83235,22.0
10.2622561,52.0109172,277.0
13.688091,53.8560526,12930.0
13.7501891,53.7935098,660.0
13.7848469,53.7646667,2333.0
13.9415618,53.578947,2230.0
10.4362936,50.155421,1918.0
10.4144674,50.1686133,250.0
10.312078,49.9848362,4160.0
13.5791999,51.9167509,686.0
7.5967268,49.9757047,1619.0
11.3152384,47.6561438,1215.0
11.3025182,47.6747928,1433.0
7.3321326,49.9291067,457.0
7.2757644,49.919924,1730.0
14.0129574,51.348037,283.0
10.0933527,52.1685595,255.0
10.1725231,52.1784368,722.0
10.2190017,52.2449459,2380.0
12.1722832,50.4155268,7000.0
10.4335446,51.9569213,1500.0
7.2358667,50.7834799,3255.0
7.6215841,50.9002513,343.0
7.5882818,50.9134574,547.0
7.5915433,50.9065301,499.0
7.60355,50.9036889,175.0
7.5757439,50.9012808,241.0
7.5678911,50.8891394,202.0
10.1280111,52.3708129,2468.0
9.119644,48.5219062,8258.0
10.7125708,47.6151195,1226.0
11.5049302,48.5003308,2034.0
13.7003105,52.1072969,2150.0
13.6098424,52.135986,1785.0
6.5448561,51.1125213,2553.0
6.4653802,51.1093421,1328.0
6.5901204,51.1246696,2519.0
6.5213908,51.1336465,309.0
6.5117318,51.1343438,147.0
6.504214,51.1347163,188.0
6.533469,51.1387763,257.0
6.5471737,51.1357125,220.0
6.5738354,51.1444238,349.0
6.5766765,51.1650012,6103.0
6.5835365,51.0905783,66314.0
6.5839413,51.1057082,1703.0
6.5776967,51.097511,4208.0
6.56486,51.0922226,5360.0
6.5691891,51.0824337,837.0
6.5686967,51.086961,1765.0
6.6238661,51.1283123,6833.0
6.5949725,51.1457695,109.0
6.6594352,51.167616,497.0
11.6206514,53.2722892,643.0
6.5964799,51.1618116,500.0
8.0519146,49.8364405,1799.0
8.128117,49.9130616,4515.0
11.9305852,53.3185213,882.0
6.5563114,51.1987272,10344.0
12.0393963,53.3090829,120.0
12.4208871,53.3136102,190.0
12.3530232,53.2872634,808.0
12.4860597,53.345726,510.0
12.5799858,53.3560542,431.0
6.6833695,49.7246783,958.0
6.7805071,49.7748996,2460.0
9.3745541,50.0276425,2384.0
7.8680223,52.5423026,7011.0
7.8196568,52.6736691,2649.0
11.9324503,50.2226309,7127.0
11.1090473,52.2192009,353.0
8.0152471,51.1350002,3631.0
12.6373592,51.8193342,680.0
10.9030113,49.5598739,1020.0
13.4957498,52.2445965,400.0
9.2499824,52.3593543,1099.0
12.669278,53.3798084,533.0
12.6892995,53.3295356,411.0
12.6608898,53.3034836,353.0
12.7395373,53.2084417,117.0
12.7582589,53.0511476,304.0
8.5504079,48.0903198,3607.0
9.9188308,53.6374003,27853.0
7.5218214,51.5688823,23118.0
12.2245542,52.8870686,1086.0
12.0480053,52.7890696,1047.0
13.5643531,51.1618943,10531.0
11.3167939,52.7315507,472.0
11.2968166,52.7574944,401.0
11.2917314,52.7038913,333.0
11.4244187,52.6852672,296.0
10.6499229,50.1407115,1451.0
10.7995575,50.0630359,1621.0
10.8623081,50.061726,500.0
7.8235952,48.2952196,5164.0
7.81349,48.2552348,11950.0
12.5594511,47.9123691,600.0
12.0375526,48.0791036,100.0
12.1112803,48.1103044,1575.0
11.9141261,52.7794495,966.0
11.8791113,52.7683552,108.0
11.5558271,52.7196688,738.0
11.6172714,52.7461709,93.0
11.6701946,52.7594553,453.0
13.6588172,52.1646622,1834.0
11.5156751,52.732603,69.0
11.4228519,52.7423974,410.0
11.1454926,52.7079864,280.0
11.1190303,52.7632908,152.0
11.0788997,48.1547582,3737.0
11.1594257,48.2399082,1471.0
8.7016004,52.2299318,1500.0
10.7112347,52.2377699,1482.0
10.7060559,52.2276543,374.0
7.5447638,51.5645386,623.0
10.6374503,52.2170639,5688.0
10.6114469,52.2522575,700.0
10.6790169,52.2375991,289.0
8.1026183,50.9125904,23051.0
8.0559798,50.9133099,5073.0
11.4294369,52.7092456,273.0
10.1601492,48.3044877,13252.0
7.0708181,49.9157398,6972.0
7.7151417,52.2774772,50438.0
7.3961598,51.5858049,390.0
8.9642047,48.3525529,18741.0
8.9621733,47.8815722,360.0
8.9353601,47.9152361,500.0
7.5315354,53.3827475,229.0
10.7751941,52.1439998,6032.0
10.9349369,53.757698,1276.0
10.836441,53.8053944,93.0
10.8259268,53.8012887,86.0
9.2651931,48.9092708,4501.0
7.2401223,50.7469772,691.0
10.1450269,48.4291626,812.0
11.2734292,49.1641551,130.0
11.2890778,49.1718269,1150.0
10.9723133,50.195613,4232.0
11.2094025,50.2499491,2898.0
11.1340321,50.2241263,5267.0
10.4847873,52.424976,1050.0
10.4741194,52.4028063,14.0
9.4238157,53.787927,10779.0
10.3733692,53.8096562,24935.0
12.4662169,50.8499362,12000.0
11.1177362,53.70187,6042.0
11.1790692,53.6529632,1476.0
11.248212,53.7581358,1039.0
7.7667518,50.93255,494.0
10.6211608,48.8450781,1706.0
10.7240157,48.8745463,5757.0
10.6408476,53.7815191,1555.0
8.7114368,52.2209387,10328.0
8.1646682,48.4751652,5050.0
9.2299135,52.847207,9721.0
8.825661,49.2967457,2103.0
12.236949,50.2811665,3692.0
12.3129814,50.2244523,2368.0
12.3292151,50.311883,7297.0
11.1314174,48.1190195,1528.0
12.3867217,50.8162378,19396.0
14.9615029,51.068144,950.0
14.945258,51.0683103,192.0
9.4239885,48.37428,457.0
9.4370513,48.3640659,66.0
9.4291959,48.3510878,472.0
8.9840589,49.1566963,4966.0
12.9570254,50.9677492,2159.0
10.7089033,52.188673,1404.0
11.2502766,48.4633618,1813.0
11.1305246,48.4453152,1145.0
9.2462316,50.0845481,3867.0
8.7035495,48.5865407,567.0
9.0202925,52.9624161,4482.0
