Longitude,Latitude,IndustrialWeight
12.6674101,48.9320905,1.0
8.6132297,49.6959029,1.0
9.9432235,49.7619994,1.0
10.5302441,50.0271927,1.0
10.5341328,50.0309527,1.0
8.4095955,49.7588763,1.0
7.083266,51.4125013,1.0
8.715626,52.2071277,1.0
8.7065836,52.2068819,1.0
14.080355,52.3300522,1.0
10.9860834,50.9313981,1.0
6.6302768,49.7851979,1.0
6.6362692,50.7008693,1.0
10.024736,52.0637875,1.0
8.032148,49.5902084,1.0
9.2234267,48.9773878,1.0
8.8014936,53.8305936,1.0
10.3514401,47.8549662,1.0
13.0992826,51.1375738,1.0
8.1281009,49.6318588,1.0
8.1249182,49.6336726,1.0
8.149743,49.5953227,1.0
12.3560083,52.1807699,1.0
13.1713268,51.2038332,1.0
13.1758304,51.2015003,1.0
11.9332293,52.593861,1.0
9.102775,49.1459835,1.0
9.9957862,49.7255225,1.0
10.3026325,48.5488484,1.0
10.2983019,48.6384724,1.0
10.3005463,48.5451414,1.0
7.6785098,52.2220464,1.0
10.2076658,48.6166041,1.0
10.250257,48.6122454,1.0
6.6662397,50.7042829,1.0
14.6255589,51.2086619,1.0
10.4279071,47.8344828,1.0
12.7428814,50.7351953,1.0
11.0499274,49.4262372,1.0
7.0544667,51.3466521,1.0
8.0810266,50.1475886,1.0
7.7409553,48.3906161,1.0
7.7281854,50.4635082,1.0
8.9896771,54.7585861,1.0
12.6970522,51.4283626,1.0
10.6116483,48.4901766,1.0
10.1971745,48.6296691,1.0
12.8577151,51.2109549,1.0
12.8576217,51.2167084,1.0
12.8554032,51.2137999,1.0
9.332306,48.9601392,1.0
7.2862666,51.2945068,1.0
12.4596828,54.0326473,1.0
11.8760341,49.4340686,1.0
11.8827834,49.4354287,1.0
7.082216,51.4697685,1.0
7.2855738,51.5554903,1.0
8.1634293,50.2074471,1.0
8.9530344,54.7516463,1.0
8.1184159,53.3567189,1.0
8.1197066,53.3605605,1.0
10.4971735,49.8517963,1.0
7.231398,51.3708117,1.0
9.1325587,53.4477416,1.0
9.9956412,52.0573273,1.0
11.0096115,52.8709308,1.0
11.0166905,52.8586586,1.0
13.0729602,51.1373664,1.0
12.4734989,54.0320718,1.0
13.0743035,49.0769717,1.0
11.33161,52.1297564,1.0
9.1192528,49.1456665,1.0
9.1244101,49.1473261,1.0
8.3798555,52.9056328,1.0
8.9729988,54.759078,1.0
10.192669,53.5741568,1.0
12.6302891,54.1105511,1.0
11.5928684,53.3715071,1.0
13.0462266,50.9835394,1.0
6.513915,50.6773497,1.0
10.4198049,52.1512929,1.0
10.4177139,52.1474558,1.0
10.4192263,52.1464863,1.0
10.6121213,49.2920544,1.0
9.5156819,49.3534196,1.0
10.4209193,52.1477091,1.0
10.4238598,52.1490551,1.0
12.6629962,54.1048677,1.0
12.4921131,48.904607,1.0
13.0743146,50.9872994,1.0
11.0206962,49.4569609,1.0
8.8770919,49.2421791,1.0
12.536926,53.0677269,1.0
11.0216521,49.4524617,1.0
10.2444234,52.1394528,1.0
10.246182,52.1392979,1.0
8.8358099,52.3120288,1.0
8.8387157,52.3034215,1.0
8.841529,52.3111242,1.0
8.8400527,52.3079359,1.0
8.9635848,54.732482,1.0
12.30272,52.6024671,1.0
12.3675947,53.1449995,1.0
12.3746766,53.150023,1.0
12.3817264,53.1492456,1.0
12.3939539,53.1491264,1.0
12.3903357,53.1459484,1.0
12.3920419,53.1490336,1.0
12.3742964,53.1516067,1.0
12.7392258,51.3657486,1.0
10.151241,50.6080423,1.0
11.058708,51.5211807,1.0
8.4899163,49.1811637,1.0
9.9870104,54.1090533,1.0
9.9919338,54.0859847,1.0
11.0102819,48.4315061,1.0
7.4123707,51.3741957,1.0
13.0841333,50.9865497,1.0
8.4431442,49.9055404,1.0
10.0399616,49.8646985,1.0
10.4840103,48.582353,1.0
11.7621484,48.4997539,1.0
8.4594377,49.1992108,1.0
11.7579242,48.5022303,1.0
12.0709978,51.8400226,1.0
8.2649052,52.1752625,1.0
7.291277,51.295016,1.0
12.4633326,52.7965793,1.0
7.0705571,51.3468077,1.0
11.004165,48.5795087,1.0
10.9892617,48.5738044,1.0
6.9115542,51.1705953,1.0
8.8777845,52.298213,1.0
8.8962148,52.3011709,1.0
10.3757828,50.212187,1.0
11.4368045,48.0984432,1.0
8.3131183,52.9177042,1.0
8.9504726,52.2128937,1.0
12.0608867,51.784708,1.0
11.0837439,48.0992958,1.0
10.1068957,52.6078684,1.0
10.1003664,52.6102756,1.0
10.7823994,52.2173784,1.0
11.5644709,47.7480008,1.0
14.0752866,52.3767345,1.0
9.4051137,48.9687876,1.0
8.9878791,54.7592515,1.0
7.2999298,51.2989423,1.0
6.5277243,50.8367432,1.0
6.5251895,50.8384688,1.0
8.9949123,49.6454411,1.0
14.0770408,52.3279351,1.0
14.0750619,52.3365722,1.0
8.0290215,51.181832,1.0
8.3143841,52.9104832,1.0
9.6634511,51.022403,1.0
7.2069391,51.4862525,1.0
8.5013375,49.50838,1.0
8.5229864,49.8977394,1.0
14.7013829,51.5662834,1.0
12.2359052,48.9966962,1.0
9.1274063,49.1497309,1.0
9.9321658,49.2490826,1.0
9.9291264,49.2492458,1.0
8.5209127,49.5108288,1.0
8.1440881,51.5610903,1.0
8.4121863,52.6669585,1.0
8.3718803,48.9835741,1.0
9.5996336,52.0566981,1.0
8.7133129,52.2191052,1.0
8.5754299,51.3458149,1.0
8.6201038,51.3643794,1.0
11.4941169,48.1928463,1.0
7.3459522,51.3207202,1.0
7.1306563,51.4861776,1.0
13.3418859,51.0304676,1.0
7.2895113,51.2947702,1.0
10.8970674,51.362436,1.0
7.3003215,51.2922603,1.0
11.6150762,51.3867859,1.0
7.3836436,50.3768524,1.0
7.3802693,50.3908467,1.0
12.1821612,52.5431523,1.0
8.5463259,53.5318755,1.0
11.4904845,48.1932331,1.0
9.9962639,52.3671711,1.0
9.7758144,51.8055062,1.0
9.7723901,51.8149282,1.0
7.1082133,49.1956928,1.0
8.8796076,52.217473,1.0
8.880179,52.2122389,1.0
7.342876,51.3179894,1.0
7.3435064,51.319107,1.0
7.343904,51.3196286,1.0
7.3293345,51.3213142,1.0
12.6374062,50.890177,1.0
12.6638294,54.1054439,1.0
12.6672748,54.1088134,1.0
12.6586528,50.8990904,1.0
7.6150141,51.6587708,1.0
12.7698232,50.7046933,1.0
14.6755904,51.0964814,1.0
9.1530404,49.0774155,1.0
8.891131,52.2260839,1.0
9.7395059,54.4924507,1.0
7.0959974,51.3124922,1.0
7.8718343,52.1737348,1.0
10.8291939,48.2869747,1.0
13.5075511,52.5968534,1.0
13.5308988,51.2982199,1.0
11.8724848,53.2306997,1.0
9.3913789,48.7997313,1.0
13.3745013,51.6916322,1.0
8.7497761,51.7005461,1.0
9.7263613,49.5500501,1.0
9.7464422,49.5037545,1.0
12.0899896,48.997887,1.0
11.0237219,48.3800721,1.0
9.4773743,47.7382283,1.0
10.0751197,50.1822316,1.0
9.1049326,49.9681618,1.0
6.9715663,52.5592544,1.0
11.0326179,49.4488755,1.0
13.5733735,48.8281716,1.0
6.8624298,51.1745797,1.0
9.8573422,49.2530155,1.0
12.6021418,50.8907638,1.0
6.8516302,51.1718132,1.0
8.7699689,47.8310278,1.0
12.3385583,49.6152878,1.0
8.6261924,48.8000266,1.0
10.4089132,52.1422369,1.0
12.301625,52.5458764,1.0
13.5063364,52.6357042,1.0
11.0244567,49.4493735,1.0
9.5471636,51.386917,1.0
9.9834728,49.972412,1.0
12.8896459,51.2036892,1.0
12.7674468,50.7005215,1.0
12.4020101,48.4244578,1.0
9.8710224,48.1659198,1.0
9.9461924,49.9789765,1.0
6.713399,50.6235262,1.0
10.3656183,48.3768066,1.0
7.6741482,51.5747061,1.0
13.5698037,48.8223215,1.0
6.9652319,51.8721107,1.0
10.1791213,50.2818168,1.0
13.6946813,51.775535,1.0
12.9373944,51.4553345,1.0
12.8093801,48.5627313,1.0
10.8653967,48.0846725,1.0
7.1562525,49.2276045,1.0
7.1546976,49.2253807,1.0
9.9842742,53.4697852,1.0
11.0283726,48.5961586,1.0
9.5802106,47.6577803,1.0
9.5842836,47.663026,1.0
13.460243,48.651564,1.0
11.711608,50.034835,1.0
11.7090017,50.0326074,1.0
11.7146929,50.0372519,1.0
8.1842084,50.1848192,1.0
12.5350965,54.3911889,1.0
12.5261288,54.3876923,1.0
8.490075,49.1654328,1.0
9.1872121,49.0994742,1.0
10.3335976,53.6146156,1.0
10.1873904,50.242776,1.0
10.1859148,50.2565622,1.0
12.8708953,50.5787219,1.0
12.8620514,50.5851194,1.0
7.3078217,52.6889295,1.0
10.6006589,48.3466873,1.0
10.9358771,48.3696449,1.0
10.5974259,48.3429605,1.0
6.8744897,50.0952676,1.0
12.2002492,54.0034062,1.0
8.4092101,49.3389361,1.0
6.1662026,50.7649682,1.0
6.9855262,50.9534444,1.0
10.7562,48.8386883,1.0
12.880376,50.5189469,1.0
12.8766798,50.5238467,1.0
12.8741023,50.5254277,1.0
12.8748211,50.5268502,1.0
10.9325418,48.3686623,1.0
12.8616871,50.5575478,1.0
14.6769339,51.101617,1.0
10.06958,50.0493273,1.0
10.0592923,50.0619943,1.0
10.2750732,47.7108656,1.0
10.2677977,47.709004,1.0
9.2611954,48.903462,1.0
10.0187632,53.5501651,1.0
10.9308867,48.3833949,1.0
10.9315087,48.3994374,1.0
10.9313777,48.3976489,1.0
12.3330672,51.3348587,1.0
10.6197542,48.9728042,1.0
12.4563549,52.8061313,1.0
9.0840096,52.4821426,1.0
10.902114,48.3242798,1.0
7.295539,51.3113204,1.0
10.0785949,52.7047851,1.0
7.4111301,50.8665865,1.0
10.0822303,50.0128101,1.0
6.0227454,50.8170402,1.0
8.9010872,53.8048709,1.0
12.7900033,50.5235718,1.0
11.5538349,48.1460381,1.0
9.1565694,53.3319642,1.0
11.8398756,47.7523973,1.0
11.246328,48.4125673,1.0
10.5769518,48.1254046,1.0
9.2318627,48.9277484,1.0
8.1377977,53.159417,1.0
13.8936374,51.4648862,1.0
10.0405766,50.0788345,1.0
11.0135889,49.4402851,1.0
13.5105118,51.168111,1.0
14.7716939,50.9056048,1.0
11.8269439,48.3596175,1.0
8.0408624,52.2135682,1.0
13.8044061,50.9815793,1.0
9.9025095,53.5053079,1.0
12.0167887,47.6623584,1.0
12.0169252,47.6638569,1.0
11.1546881,48.1841104,1.0
8.6118007,52.1803725,1.0
9.0834226,53.637539,1.0
12.7188465,54.0718218,1.0
12.7174834,54.0743585,1.0
12.9120706,53.5182498,1.0
7.9418324,49.2061568,1.0
7.2032367,50.784728,1.0
7.2331509,50.7713026,1.0
12.6573225,50.5409741,1.0
11.433069,48.3156693,1.0
12.7408139,50.4741338,1.0
12.7452436,50.4737378,1.0
9.7646787,52.3982081,1.0
8.4220286,54.7069268,1.0
9.7817243,54.4938469,1.0
9.7935651,52.9428277,1.0
14.130726,51.5599092,1.0
9.9253544,50.1067917,1.0
12.78521,50.5206184,1.0
12.7903945,50.5472207,1.0
6.6051681,51.7711241,1.0
6.605332,51.7617223,1.0
8.5408433,48.7199339,1.0
9.9651938,50.1415925,1.0
7.2237518,50.771979,1.0
7.2288217,50.7724528,1.0
12.1128611,48.0250886,1.0
11.0658515,50.9852385,1.0
11.8736176,50.3127645,1.0
14.5141446,52.3995274,1.0
6.4308791,51.435108,1.0
6.3990786,51.4468781,1.0
8.0565939,52.0944069,1.0
6.7728492,50.7940123,1.0
8.8796388,53.5437057,1.0
9.2704283,53.2867274,1.0
7.2566523,51.2814429,1.0
12.7660884,50.6992215,1.0
12.7784666,50.7246991,1.0
6.7702165,50.8082699,1.0
9.2851543,50.7487777,1.0
9.2862989,50.7464482,1.0
9.2899691,50.7465155,1.0
9.2840769,50.745177,1.0
7.2508117,51.2780975,1.0
7.0000244,49.2635995,1.0
6.7011601,49.9642483,1.0
6.8130881,50.8184612,1.0
7.2958496,50.5757975,1.0
9.9681856,50.2050608,1.0
9.9793935,50.2093644,1.0
14.0917113,52.3120609,1.0
11.4800102,48.5201444,1.0
9.9276384,50.1940649,1.0
13.6823736,48.870631,1.0
11.8805724,53.6471533,1.0
8.0912684,48.6050546,1.0
7.6146673,51.0213127,1.0
9.0232631,50.162751,1.0
9.3555784,53.1505371,1.0
8.1044924,51.9309061,1.0
10.1273122,48.7363534,1.0
12.9785226,50.553164,1.0
9.3403114,53.1615892,1.0
7.485577,51.3756541,1.0
7.4562479,52.7699258,1.0
9.9225073,53.0011224,1.0
9.9250949,52.9914404,1.0
12.1801621,47.7939534,1.0
7.255077,51.2552575,1.0
6.9663029,52.0492322,1.0
9.8333633,52.9431326,1.0
8.8061403,51.0795323,1.0
10.0582053,48.2760014,1.0
10.0569725,48.2739833,1.0
10.2505964,54.0174307,1.0
12.1641836,50.5130556,1.0
7.3281884,50.3799876,1.0
10.852431,49.0078325,1.0
10.8531611,49.0073947,1.0
8.8212174,49.9693951,1.0
7.5229527,51.3793418,1.0
7.9746144,49.2068306,1.0
9.7938899,48.114452,1.0
7.2404337,51.2551513,1.0
7.7102042,51.5365726,1.0
11.0288412,49.431788,1.0
7.1994313,51.4742935,1.0
11.2769076,51.470638,1.0
9.7088645,50.0433749,1.0
8.0841801,52.7941629,1.0
8.0887646,52.8003608,1.0
12.8591666,51.3698859,1.0
11.6412461,52.1516987,1.0
11.7767754,49.99189,1.0
11.787262,49.9973812,1.0
11.7757083,49.9895562,1.0
7.1397685,49.4828337,1.0
7.1248812,49.4838187,1.0
13.4159613,52.4018694,1.0
13.3776304,52.4407494,1.0
11.0343519,49.4291785,1.0
6.9723341,49.254832,1.0
6.9772059,49.2442779,1.0
7.787727,49.4554172,1.0
6.9436197,49.2522474,1.0
13.2354129,50.6591729,1.0
8.6647992,49.9034084,1.0
13.3861888,52.413005,1.0
8.8706576,53.5452816,1.0
9.7883376,50.0552446,1.0
9.7968761,50.0746216,1.0
14.6830399,51.1017432,1.0
14.6825994,51.100477,1.0
14.6842397,51.1008172,1.0
14.7336561,51.1068239,1.0
12.6228543,50.5153102,1.0
9.1541772,51.1280668,1.0
7.3632557,51.448161,1.0
11.1635707,48.2179688,1.0
6.8542075,51.1666446,1.0
6.5426525,51.2638645,1.0
10.7015912,49.7826479,1.0
7.675774,51.6446291,1.0
7.2418281,51.3548984,1.0
11.3651872,50.664527,1.0
13.3661767,51.6864456,1.0
12.8964923,50.8224424,1.0
11.8124941,48.7271928,1.0
12.6329674,47.8819529,1.0
8.6126019,53.6094628,1.0
8.5026878,48.6915337,1.0
10.8539085,48.4652453,1.0
8.586397,53.1755835,1.0
6.1766933,50.7860616,1.0
11.2874671,48.091416,1.0
10.7124036,53.9600829,1.0
11.0768394,49.4200457,1.0
12.6931919,51.360105,1.0
12.70124,51.3629051,1.0
8.0844312,52.8473884,1.0
7.2480126,51.2212468,1.0
12.2984228,51.2631664,1.0
13.4311926,53.590542,1.0
7.6759247,51.5294153,1.0
10.3188585,48.2569052,1.0
9.1384967,48.1667957,1.0
9.1581094,48.1702787,1.0
9.1357302,48.168065,1.0
9.9355699,53.0317155,1.0
9.9288777,53.0312462,1.0
6.7048617,51.8205873,1.0
7.2624395,51.2813091,1.0
8.5744863,48.2207903,1.0
8.9431638,52.9548495,1.0
6.8009204,50.8279696,1.0
11.3777219,50.6571196,1.0
11.0341757,48.4295077,1.0
10.750566,49.8290896,1.0
9.4732049,50.6791328,1.0
9.4804115,50.6808695,1.0
11.9383355,50.2243201,1.0
7.6301868,50.6767897,1.0
8.1220651,52.0462677,1.0
7.9506372,51.2237808,1.0
10.8038963,50.7474586,1.0
11.3373744,49.5285037,1.0
12.1399438,50.5142381,1.0
14.0845976,51.3048282,1.0
12.143012,50.509864,1.0
12.1419879,50.5114025,1.0
12.8740264,50.7666765,1.0
7.2078113,50.7899811,1.0
6.5492978,51.4178209,1.0
7.2447312,51.2953542,1.0
7.2506773,51.2928859,1.0
7.2606385,51.2998874,1.0
7.2466277,51.2943674,1.0
11.0117126,48.5909405,1.0
11.2410653,48.4118857,1.0
12.7152972,52.3102822,1.0
11.6827137,49.9708331,1.0
9.090955,54.1494599,1.0
13.2203401,50.6553702,1.0
10.5063407,48.9244717,1.0
7.2138589,51.3368876,1.0
7.7798057,49.4391053,1.0
9.4790128,51.8428357,1.0
11.7345686,48.6315956,1.0
11.7099153,49.9429795,1.0
11.6927513,49.9652343,1.0
7.22467,50.8060399,1.0
7.2261453,50.8102424,1.0
8.4973949,50.4315527,1.0
14.0692419,51.5032793,1.0
8.6697377,50.2709933,1.0
10.2170271,52.3267595,1.0
8.6585567,48.5277202,1.0
9.8783166,51.3242982,1.0
9.8888698,53.3642077,1.0
12.7353595,51.364996,1.0
6.8887595,49.2538891,1.0
6.9103033,49.2504834,1.0
6.9049795,49.2474452,1.0
11.0420226,49.3951481,1.0
9.7768755,52.2635425,1.0
9.7963806,48.7729717,1.0
9.7058312,50.3345319,1.0
9.7138368,50.3477669,1.0
11.3002927,48.469453,1.0
7.2665394,52.6377721,1.0
9.8209616,50.2619714,1.0
9.7922178,50.2837654,1.0
12.7374462,51.3686917,1.0
9.3372193,48.7257418,1.0
10.41281,53.2688706,1.0
9.8523284,50.2689389,1.0
9.861678,50.2910772,1.0
12.3626297,53.9338099,1.0
13.761517,51.0851883,1.0
9.465943,49.2196887,1.0
13.7016781,53.8575672,1.0
9.1473231,49.0836497,1.0
9.2361344,48.8914478,1.0
10.206058,54.0888566,1.0
10.9543652,48.3657029,1.0
9.1702861,48.8905997,1.0
9.8951471,53.3630789,1.0
9.9271936,53.3620365,1.0
10.9543393,48.3613438,1.0
6.8979739,49.6813095,1.0
7.4823452,50.4830317,1.0
9.2901318,48.7385491,1.0
10.2840084,50.4523845,1.0
10.249099,50.4616451,1.0
6.9243884,51.1769201,1.0
10.4188722,52.1484715,1.0
10.4188563,52.1491085,1.0
9.6882909,51.0079942,1.0
7.3201498,51.2939693,1.0
7.3187663,51.2935888,1.0
7.3249277,51.2936582,1.0
7.3169964,51.2962109,1.0
12.3762655,52.6196639,1.0
9.7770944,52.9202234,1.0
11.3978683,53.5810776,1.0
7.1978219,51.4669601,1.0
10.7977835,52.6553047,1.0
7.3344858,52.6540107,1.0
14.686317,51.1909121,1.0
14.6897551,51.1900313,1.0
10.5995442,48.807692,1.0
9.7784581,53.3495095,1.0
8.4078895,51.481657,1.0
10.8606469,48.8414963,1.0
10.8437325,48.8406759,1.0
7.2431924,51.3413099,1.0
7.2210643,50.6032259,1.0
10.9495892,49.4971041,1.0
9.906645,53.0306262,1.0
7.0403103,49.2927885,1.0
7.0313056,49.2816712,1.0
9.5065152,47.6487751,1.0
11.7654954,49.9671067,1.0
9.7993298,53.2974728,1.0
8.4529053,49.3118007,1.0
8.4516433,49.3113833,1.0
10.7446967,53.1884451,1.0
7.3259857,51.2848041,1.0
7.6960972,51.0456142,1.0
7.6957839,51.0339861,1.0
8.4941251,48.2965112,1.0
12.0687027,48.3444561,1.0
7.0960241,50.15569,1.0
8.1465841,49.3077023,1.0
8.7265078,49.2264699,1.0
8.6936127,49.2099386,1.0
8.696995,49.2158749,1.0
11.3931587,52.4184352,1.0
10.3898717,47.483285,1.0
7.1297615,49.2690497,1.0
12.0449891,48.4275985,1.0
9.804665,48.1295485,1.0
11.996782,48.4451416,1.0
7.326892,51.3013048,1.0
7.1299746,49.523126,1.0
10.4510949,52.9588973,1.0
10.4466525,52.1436126,1.0
11.5360559,51.9375689,1.0
12.0950033,48.4140913,1.0
11.6436605,52.0994673,1.0
11.6433195,52.0984151,1.0
12.0931806,48.4235236,1.0
10.4106663,52.1631368,1.0
11.4850656,47.9965303,1.0
7.3462271,51.2817723,1.0
7.131456,49.2749134,1.0
12.4630463,48.6769065,1.0
8.7162698,53.8437089,1.0
12.6250291,50.7865032,1.0
7.3175318,51.4348074,1.0
8.5273237,49.305509,1.0
9.5441384,51.0002544,1.0
9.8621917,52.4359943,1.0
13.3935569,48.604899,1.0
11.4048185,47.7943557,1.0
9.812691,53.037679,1.0
9.8124478,53.0386108,1.0
11.569877,47.6803164,1.0
7.3496785,51.2791641,1.0
7.0739057,51.4170559,1.0
10.2315546,50.6690137,1.0
9.7620875,50.3257789,1.0
8.3651261,50.7224125,1.0
9.725401,53.3601307,1.0
7.0202995,49.5099256,1.0
12.3279697,52.7413561,1.0
12.8469416,51.5731177,1.0
12.8535845,51.5690978,1.0
9.8767066,50.3464226,1.0
9.9454446,50.3764368,1.0
9.8849661,50.3550123,1.0
9.9148081,50.3801743,1.0
9.5858424,54.517663,1.0
9.5823652,54.5167312,1.0
9.222712,49.0665164,1.0
11.8853859,48.916156,1.0
9.4439807,51.8138345,1.0
9.4422381,51.8064284,1.0
12.3490381,52.7522209,1.0
9.4355778,48.8605738,1.0
13.7364421,52.4316609,1.0
14.579119,51.2009714,1.0
8.0508892,50.3809734,1.0
8.0454536,50.3756071,1.0
10.2236745,50.2913766,1.0
7.1819479,51.3361493,1.0
7.9501707,51.6849325,1.0
8.2478327,50.0288032,1.0
12.1237731,47.8502364,1.0
12.1222943,47.8467115,1.0
11.8858549,48.9166338,1.0
9.2889534,50.7369218,1.0
9.2854623,50.7334204,1.0
13.2401902,50.5881634,1.0
13.2439618,50.5890794,1.0
11.0717197,51.5698984,1.0
6.2793561,50.8296898,1.0
10.5113433,48.8726859,1.0
10.5011102,48.8825662,1.0
14.8787546,50.9391962,1.0
11.1397928,49.240243,1.0
14.8845818,50.9362465,1.0
14.889818,50.9413042,1.0
13.7606935,53.511382,1.0
13.2175463,50.5741845,1.0
8.3045731,52.8250213,1.0
8.3084824,52.0455621,1.0
10.998048,51.0841041,1.0
10.9953437,51.0834706,1.0
9.5297319,54.527939,1.0
8.2826648,52.1821988,1.0
8.5017508,49.2319248,1.0
9.0681834,51.738723,1.0
12.6527695,51.1440724,1.0
10.2885535,47.7756282,1.0
8.3153101,52.4547848,1.0
9.8091197,54.4583229,1.0
11.0693176,51.5670171,1.0
10.6092967,52.7031174,1.0
10.5854305,52.7192547,1.0
10.5901558,52.7140289,1.0
10.6213886,52.7219383,1.0
12.254374,50.3088865,1.0
7.8056233,47.6435024,1.0
13.0027723,48.9786831,1.0
10.1169712,50.6662735,1.0
7.0898764,49.5149363,1.0
10.5771492,48.3519697,1.0
7.0797619,49.512643,1.0
6.5782991,50.8191451,1.0
8.0099861,51.1916144,1.0
11.8604624,52.5167957,1.0
6.7887518,51.2206056,1.0
13.2460142,50.5873345,1.0
13.2501895,50.5933902,1.0
7.9654368,52.4491802,1.0
9.0363922,51.7238777,1.0
10.3735841,53.3008033,1.0
6.3108885,50.835941,1.0
10.4947049,52.7872683,1.0
13.249313,50.5965951,1.0
11.967267,50.2118463,1.0
7.8117901,47.6468416,1.0
9.9717975,53.4747112,1.0
13.2342854,50.5801371,1.0
10.2824429,50.3535728,1.0
10.2914738,52.1371549,1.0
10.8967946,48.5480655,1.0
6.9952254,51.9419744,1.0
8.1941949,52.1154062,1.0
9.4177203,49.4240336,1.0
10.3821205,48.2030147,1.0
10.3785446,48.1970686,1.0
8.3660717,52.5361518,1.0
9.0330619,51.7386135,1.0
9.9632796,49.505014,1.0
8.3627911,49.4272603,1.0
9.8975804,52.9599439,1.0
9.9117872,52.9666877,1.0
10.3154564,48.200516,1.0
9.904333,48.2156356,1.0
12.7808261,53.7452869,1.0
10.0889353,53.5018293,1.0
10.0935717,53.5024186,1.0
9.8992081,52.9407277,1.0
7.8119361,47.6429964,1.0
10.9075842,50.4414364,1.0
8.3454393,48.7374471,1.0
7.2506893,50.2859603,1.0
7.8127778,47.6424351,1.0
10.8621459,48.0810029,1.0
9.2774884,49.1655856,1.0
12.8531582,50.8681976,1.0
12.8573017,50.8681228,1.0
12.8504032,50.8682639,1.0
12.8502963,50.8664593,1.0
7.1585957,49.2282679,1.0
12.4674232,52.5148211,1.0
12.4587025,52.5017672,1.0
12.2573427,50.3276246,1.0
12.132516,47.8557402,1.0
10.9618986,49.5099073,1.0
10.9622067,49.5095565,1.0
8.0209059,48.638843,1.0
9.9669461,48.3968521,1.0
12.0896532,50.1932956,1.0
12.0878343,50.193248,1.0
8.5290252,49.7630676,1.0
8.0078278,51.1776638,1.0
7.8014677,47.6461923,1.0
7.0888789,50.1765169,1.0
9.0865266,51.1995095,1.0
10.7841522,53.2359239,1.0
10.3667249,48.2430101,1.0
14.7153088,50.9939485,1.0
7.9016032,51.3603202,1.0
8.2490915,53.1104767,1.0
8.2488064,53.1115667,1.0
8.2485968,53.1124388,1.0
8.2463082,53.1087423,1.0
8.2505651,53.1112334,1.0
8.2457508,53.1078556,1.0
8.2520617,53.1120952,1.0
14.3236309,51.2785651,1.0
14.3294337,51.3010498,1.0
7.3660701,51.2827083,1.0
9.0647588,51.7216934,1.0
9.8987717,53.3153523,1.0
11.0834083,48.0779325,1.0
7.0911027,50.7542536,1.0
10.1883395,47.7629245,1.0
8.6984495,52.1718527,1.0
9.8614183,53.5944987,1.0
10.4609811,50.3061422,1.0
10.4558024,50.2969402,1.0
11.0224551,52.1206531,1.0
10.5655193,50.2385307,1.0
10.5699062,50.2372737,1.0
9.8697899,52.9595523,1.0
12.1208206,47.8546308,1.0
12.1215344,47.8558028,1.0
8.314392,50.6747856,1.0
11.7466171,48.8174064,1.0
8.7116368,51.5635515,1.0
12.2904064,51.2936092,1.0
7.3240816,50.3063679,1.0
12.4825839,51.4642336,1.0
8.4820228,48.6794786,1.0
9.9020109,48.245372,1.0
8.3644349,50.5391561,1.0
10.4918489,48.9045,1.0
8.2024763,50.0752866,1.0
8.197186,50.0663099,1.0
8.9274325,48.8084134,1.0
8.9277945,48.8101061,1.0
8.8456628,49.7097775,1.0
9.3041197,48.8250454,1.0
7.2333896,52.6966313,1.0
11.4446532,47.9446516,1.0
10.9432526,48.3678862,1.0
10.6229366,48.8966731,1.0
11.3097678,52.4044509,1.0
6.9739617,51.4953472,1.0
9.5757371,47.7471689,1.0
13.1126382,52.1060242,1.0
13.1158136,52.1144844,1.0
13.1071211,52.1011378,1.0
10.2227575,47.993399,1.0
6.8754735,51.4216168,1.0
10.8723321,48.4099541,1.0
12.1243168,47.7951696,1.0
12.1219492,47.7932372,1.0
10.8756011,48.4098314,1.0
11.5088883,48.1821322,1.0
8.4275097,49.0123039,1.0
13.1088942,52.0304082,1.0
7.9015411,51.2223843,1.0
11.4057102,53.5828032,1.0
13.054274,52.0154158,1.0
12.9747848,51.1894957,1.0
13.7600506,51.3686869,1.0
7.2345277,51.2630589,1.0
11.0803137,48.581579,1.0
13.7599805,51.3704466,1.0
13.1353202,52.0403057,1.0
11.1898648,50.3359166,1.0
7.242374,50.7391097,1.0
9.116847,49.3376099,1.0
9.1362476,49.349081,1.0
8.5910053,52.206152,1.0
8.5856492,52.2056326,1.0
12.9805116,51.1753447,1.0
7.2374521,49.2061629,1.0
9.8216995,51.9391136,1.0
7.4386819,52.260865,1.0
9.7968201,48.0986225,1.0
9.9378277,51.0089583,1.0
14.6627093,51.4906164,1.0
13.1407571,51.9531401,1.0
13.1948301,51.9350961,1.0
8.2708049,52.1568259,1.0
13.2059026,51.9349103,1.0
7.1151303,51.3050919,1.0
7.2583498,51.3064821,1.0
13.1875486,51.9118886,1.0
13.1878546,51.9219015,1.0
13.1871756,51.913985,1.0
10.9242051,48.3697724,1.0
7.6392337,50.9922308,1.0
9.788544,51.9406142,1.0
9.7838458,51.9377994,1.0
9.8727232,48.5802535,1.0
9.8687432,48.5820743,1.0
11.1329933,48.3369908,1.0
10.309513,54.2609118,1.0
13.2274661,51.1079551,1.0
7.1181395,51.7270857,1.0
9.295509,50.7079703,1.0
9.0248358,48.2090914,1.0
13.1374851,51.9080589,1.0
9.0281028,48.2052049,1.0
7.3852937,51.9413878,1.0
8.1219795,48.5722588,1.0
13.1162234,51.8917942,1.0
