Bus_id,LoadZone,reference_load_share,softmap_load_share,dynamic_load_share,softmap_delta,dynamic_delta,abs_softmap_delta,abs_dynamic_delta
B40,TenneT,0.0028086503002991,0.0037454389307378,0.0037454389307378,0.0009367886304387,0.0009367886304387,0.0009367886304387,0.0009367886304387
B41,TenneT,0.004078479006865,0.0030330340723185,0.0030330340723185,-0.0010454449345465,-0.0010454449345465,0.0010454449345465,0.0010454449345465
B42,TenneT,0.0008377927995548,0.0021891300901719,0.0021891300901719,0.0013513372906171,0.0013513372906171,0.0013513372906171,0.0013513372906171
B43,TransnetBW,0.0008137530171868,0.001739448521201,0.001739448521201,0.0009256955040142001,0.0009256955040142001,0.0009256955040142001,0.0009256955040142001
B44,TransnetBW,0.0009461718012015,0.0027156378009331,0.0027156378009331,0.0017694659997316,0.0017694659997316,0.0017694659997316,0.0017694659997316
B45,50Hertz,0.0181200479877311,0.0104712711689813,0.0104712711689813,-0.007648776818749798,-0.007648776818749798,0.007648776818749798,0.007648776818749798
B46,Amprion,0.0011685214818528,0.0014640644429512,0.0014640644429512,0.00029554296109840007,0.00029554296109840007,0.00029554296109840007,0.00029554296109840007
B47,Amprion,0.0023622722405548,0.0023341771686469,0.0023341771686469,-2.809507190789989e-05,-2.809507190789989e-05,2.809507190789989e-05,2.809507190789989e-05
B48,Amprion,1.034324575027524e-05,0.0009597176714154,0.0009597176714154,0.0009493744256651247,0.0009493744256651247,0.0009493744256651247,0.0009493744256651247
B49,Amprion,0.0024365478135561,0.0007316813608102,0.0007316813608102,-0.0017048664527459,-0.0017048664527459,0.0017048664527459,0.0017048664527459
B50,Amprion,0.0,0.0002841269323074,0.0002841269323074,0.0002841269323074,0.0002841269323074,0.0002841269323074,0.0002841269323074
B51,Amprion,0.0,0.0001823602409636,0.0001823602409636,0.0001823602409636,0.0001823602409636,0.0001823602409636,0.0001823602409636
B52,Amprion,0.0,0.0002283804334452,0.0002283804334452,0.0002283804334452,0.0002283804334452,0.0002283804334452,0.0002283804334452
B53,Amprion,0.0007433206453449,0.0001591739794123,0.0001591739794123,-0.0005841466659326001,-0.0005841466659326001,0.0005841466659326001,0.0005841466659326001
B54,TransnetBW,0.0006196622150212,0.0032525473998359,0.0032525473998359,0.0026328851848146997,0.0026328851848146997,0.0026328851848146997,0.0026328851848146997
B55,Amprion,1.034324575027524e-05,0.0005172302097858,0.0005172302097858,0.0005068869640355247,0.0005068869640355247,0.0005068869640355247,0.0005068869640355247
B56,50Hertz,0.0087505832636513,0.0061162355677112,0.0061162355677112,-0.0026343476959400994,-0.0026343476959400994,0.0026343476959400994,0.0026343476959400994
B57,TransnetBW,0.0026360007668197,0.0029236728557811,0.0029236728557811,0.0002876720889614,0.0002876720889614,0.0002876720889614,0.0002876720889614
B58,TransnetBW,0.0008483167718825,0.009661924480068,0.009661924480068,0.0088136077081855,0.0088136077081855,0.0088136077081855,0.0088136077081855
B59,Amprion,0.000833252989768,0.0008547818034428,0.0008547818034428,2.1528813674799997e-05,2.1528813674799997e-05,2.1528813674799997e-05,2.1528813674799997e-05
B60,Amprion,0.0002222251248724,0.0004162112943182,0.0004162112943182,0.0001939861694458,0.0001939861694458,0.0001939861694458,0.0001939861694458
B61,Amprion,0.0021417641665569,0.001097630975077,0.001097630975077,-0.0010441331914799001,-0.0010441331914799001,0.0010441331914799001,0.0010441331914799001
B62,Amprion,2.068649150055048e-05,0.0007085563357793,0.0007085563357793,0.0006878698442787496,0.0006878698442787496,0.0006878698442787496,0.0006878698442787496
B63,Amprion,6.205947450165144e-05,8.501613883484763e-05,8.501613883484763e-05,2.295666433319619e-05,2.295666433319619e-05,2.295666433319619e-05,2.295666433319619e-05
B64,Amprion,0.0042466182574366,0.002980610519759,0.002980610519759,-0.0012660077376776004,-0.0012660077376776004,0.0012660077376776004,0.0012660077376776004
B65,Amprion,0.0025629440554781,0.0067044054931086,0.0067044054931086,0.0041414614376305,0.0041414614376305,0.0041414614376305,0.0041414614376305
B66,Amprion,0.001179035810886,0.0014057469307107,0.0014057469307107,0.00022671111982469996,0.00022671111982469996,0.00022671111982469996,0.00022671111982469996
B67,Amprion,0.0017753854034813,0.0021447640963715,0.0021447640963715,0.00036937869289020014,0.00036937869289020014,0.00036937869289020014,0.00036937869289020014
B68,Amprion,0.0071619769149175,0.0035063882685623,0.0035063882685623,-0.0036555886463552,-0.0036555886463552,0.0036555886463552,0.0036555886463552
B69,TenneT,3.915693759271696e-05,0.0007459500192193,0.0007459500192193,0.000706793081626583,0.000706793081626583,0.000706793081626583,0.000706793081626583
B70,TenneT,0.0385821304794369,0.0351192334690634,0.0351192334690634,-0.0034628970103735,-0.0034628970103735,0.0034628970103735,0.0034628970103735
B71,TenneT,0.0045428966360094,0.0053268980370918,0.0053268980370918,0.0007840014010824002,0.0007840014010824002,0.0007840014010824002,0.0007840014010824002
B72,50Hertz,0.0007640954354821,0.001617733735659,0.001617733735659,0.0008536383001768999,0.0008536383001768999,0.0008536383001768999,0.0008536383001768999
B73,TenneT,0.0056319087613535,0.0051713548471897,0.0051713548471897,-0.00046055391416380004,-0.00046055391416380004,0.00046055391416380004,0.00046055391416380004
B74,Amprion,7.240272025192668e-05,0.000638393109523,0.000638393109523,0.0005659903892710732,0.0005659903892710732,0.0005659903892710732,0.0005659903892710732
B75,TenneT,1.566277503708678e-05,0.0029923456664141,0.0029923456664141,0.0029766828913770135,0.0029766828913770135,0.0029766828913770135,0.0029766828913770135
B76,TenneT,0.0051876789793726,0.0044466805710407,0.0044466805710407,-0.0007409984083319001,-0.0007409984083319001,0.0007409984083319001,0.0007409984083319001
B77,TenneT,7.83138751854339e-06,0.0007165565975903,0.0007165565975903,0.0007087252100717565,0.0007087252100717565,0.0007087252100717565,0.0007087252100717565
B78,Amprion,0.0019938194705362,0.0030245908769376,0.0030245908769376,0.0010307714064014002,0.0010307714064014002,0.0010307714064014002,0.0010307714064014002
B79,TransnetBW,0.0019396494810003,0.0013592211494682,0.0013592211494682,-0.0005804283315321,-0.0005804283315321,0.0005804283315321,0.0005804283315321
B80,TenneT,7.83138751854339e-06,0.0009246851509381,0.0009246851509381,0.0009168537634195565,0.0009168537634195565,0.0009168537634195565,0.0009168537634195565
B81,Amprion,3.102973725082572e-05,6.423320425295731e-05,6.423320425295731e-05,3.3203467002131594e-05,3.3203467002131594e-05,3.3203467002131594e-05,3.3203467002131594e-05
B82,TenneT,0.0008619370805919,0.0038730334658212,0.0038730334658212,0.0030110963852293,0.0030110963852293,0.0030110963852293,0.0030110963852293
B83,50Hertz,0.0063807293343182,0.005656582552068,0.005656582552068,-0.0007241467822501997,-0.0007241467822501997,0.0007241467822501997,0.0007241467822501997
B84,50Hertz,0.0024744852802351,0.0044463028954848,0.0044463028954848,0.0019718176152497,0.0019718176152497,0.0019718176152497,0.0019718176152497
B85,50Hertz,0.0041384256275819,0.004721343486503,0.004721343486503,0.0005829178589210997,0.0005829178589210997,0.0005829178589210997,0.0005829178589210997
B86,Amprion,0.0021020237804474,0.0039441736256797,0.0039441736256797,0.0018421498452323003,0.0018421498452323003,0.0018421498452323003,0.0018421498452323003
B87,TransnetBW,0.0188780016375724,0.0139302374345689,0.0139302374345689,-0.0049477642030035,-0.0049477642030035,0.0049477642030035,0.0049477642030035
B88,50Hertz,0.0089308123188014,0.004875588675277,0.004875588675277,-0.0040552236435244,-0.0040552236435244,0.0040552236435244,0.0040552236435244
B89,TransnetBW,0.0005450462485999,0.0018540951294654,0.0018540951294654,0.0013090488808655,0.0013090488808655,0.0013090488808655,0.0013090488808655
B90,TransnetBW,8.013639403375531e-05,0.0023140157055301,0.0023140157055301,0.0022338793114963446,0.0022338793114963446,0.0022338793114963446,0.0022338793114963446
B91,TenneT,7.048248766689049e-05,0.0038166575041148,0.0038166575041148,0.0037461750164479095,0.0037461750164479095,0.0037461750164479095,0.0037461750164479095
B92,Amprion,2.068649150055048e-05,0.0005774206337603,0.0005774206337603,0.0005567341422597496,0.0005567341422597496,0.0005567341422597496,0.0005567341422597496
B93,TenneT,0.0069045131337274,0.0062025934984181,0.0062025934984181,-0.0007019196353092996,-0.0007019196353092996,0.0007019196353092996,0.0007019196353092996
B94,TransnetBW,0.0001030325066147,0.0004458119571435,0.0004458119571435,0.0003427794505288,0.0003427794505288,0.0003427794505288,0.0003427794505288
B95,Amprion,0.0051220556423792,0.0036481167761811,0.0036481167761811,-0.0014739388661980995,-0.0014739388661980995,0.0014739388661980995,0.0014739388661980995
B96,Amprion,0.0010442409816658,0.0034017726758961,0.0034017726758961,0.0023575316942303,0.0023575316942303,0.0023575316942303,0.0023575316942303
B97,Amprion,0.000842660103651,0.0004514533200478,0.0004514533200478,-0.00039120678360319997,-0.00039120678360319997,0.00039120678360319997,0.00039120678360319997
B98,TenneT,0.004186586279584,0.0031219903389529,0.0031219903389529,-0.0010645959406311001,-0.0010645959406311001,0.0010645959406311001,0.0010645959406311001
B99,Amprion,0.0003928289573896,0.0015779079013241,0.0015779079013241,0.0011850789439345,0.0011850789439345,0.0011850789439345,0.0011850789439345
B100,Amprion,0.0004436829439082,0.0015511606644653,0.0015511606644653,0.0011074777205571,0.0011074777205571,0.0011074777205571,0.0011074777205571
B101,Amprion,0.000879374137592,0.001279957387325,0.001279957387325,0.00040058324973299994,0.00040058324973299994,0.00040058324973299994,0.00040058324973299994
B102,Amprion,0.0010964140713236,0.0011235272764571,0.0011235272764571,2.711320513350008e-05,2.711320513350008e-05,2.711320513350008e-05,2.711320513350008e-05
B103,Amprion,0.0005821637608537,0.0012700442612177,0.0012700442612177,0.0006878805003639999,0.0006878805003639999,0.0006878805003639999,0.0006878805003639999
B104,TransnetBW,0.0014380825130688,0.0029486016730176,0.0029486016730176,0.0015105191599488,0.0015105191599488,0.0015105191599488,0.0015105191599488
B105,TransnetBW,0.0049051285926164,0.0040953446222414,0.0040953446222414,-0.0008097839703750005,-0.0008097839703750005,0.0008097839703750005,0.0008097839703750005
B106,TransnetBW,0.0018199055094793,0.0042464938878134,0.0042464938878134,0.0024265883783340996,0.0024265883783340996,0.0024265883783340996,0.0024265883783340996
B107,TransnetBW,0.0087486404153241,0.0079058829941141,0.0079058829941141,-0.0008427574212100004,-0.0008427574212100004,0.0008427574212100004,0.0008427574212100004
B108,TransnetBW,0.0165773008731459,0.0137444905469458,0.0137444905469458,-0.0028328103262000998,-0.0028328103262000998,0.0028328103262000998,0.0028328103262000998
B109,Amprion,0.0031161778746905,0.0041609196173238,0.0041609196173238,0.0010447417426332995,0.0010447417426332995,0.0010447417426332995,0.0010447417426332995
B110,50Hertz,0.0027569334401782,0.0032141520222014,0.0032141520222014,0.00045721858202320016,0.00045721858202320016,0.00045721858202320016,0.00045721858202320016
B111,Amprion,0.0026102586505093,0.0029863864226109,0.0029863864226109,0.0003761277721016001,0.0003761277721016001,0.0003761277721016001,0.0003761277721016001
B112,Amprion,0.002465158295236,0.0026264381406965,0.0026264381406965,0.00016127984546050007,0.00016127984546050007,0.00016127984546050007,0.00016127984546050007
B113,Amprion,0.0015042221569083,0.0022108508353829,0.0022108508353829,0.0007066286784745998,0.0007066286784745998,0.0007066286784745998,0.0007066286784745998
B114,TransnetBW,0.0001717208443579,0.0042058968040683,0.0042058968040683,0.004034175959710401,0.004034175959710401,0.004034175959710401,0.004034175959710401
B115,TransnetBW,0.004459108559558,0.0030488371829931,0.0030488371829931,-0.0014102713765648998,-0.0014102713765648998,0.0014102713765648998,0.0014102713765648998
B116,TenneT,0.0001801219129264,0.0033639093619624,0.0033639093619624,0.003183787449036,0.003183787449036,0.003183787449036,0.003183787449036
B117,Amprion,0.0041452911676685,0.003503914465829,0.003503914465829,-0.0006413767018395005,-0.0006413767018395005,0.0006413767018395005,0.0006413767018395005
B118,TransnetBW,0.0014942051546495,0.0021018291376743,0.0021018291376743,0.0006076239830247999,0.0006076239830247999,0.0006076239830247999,0.0006076239830247999
B119,TenneT,0.0038655802757787,0.0034668101753512,0.0034668101753512,-0.0003987701004275002,-0.0003987701004275002,0.0003987701004275002,0.0003987701004275002
B120,TransnetBW,0.0046180168986856,0.0028494447942344,0.0028494447942344,-0.0017685721044511998,-0.0017685721044511998,0.0017685721044511998,0.0017685721044511998
B121,Amprion,0.0021383528968385,0.0026468006132599,0.0026468006132599,0.0005084477164213996,0.0005084477164213996,0.0005084477164213996,0.0005084477164213996
B122,Amprion,0.0021418772076582,0.0028589363845756,0.0028589363845756,0.0007170591769173999,0.0007170591769173999,0.0007170591769173999,0.0007170591769173999
B123,Amprion,0.0010628326793207,0.0020905516263183,0.0020905516263183,0.0010277189469976,0.0010277189469976,0.0010277189469976,0.0010277189469976
B124,Amprion,0.001307167822873,0.003090781974921,0.003090781974921,0.0017836141520480003,0.0017836141520480003,0.0017836141520480003,0.0017836141520480003
B125,Amprion,0.0044372234721154,0.0025410233861541,0.0025410233861541,-0.0018962000859613004,-0.0018962000859613004,0.0018962000859613004,0.0018962000859613004
B126,TenneT,9.397665022252068e-05,9.384185227861265e-05,9.384185227861265e-05,-1.3479794390803353e-07,-1.3479794390803353e-07,1.3479794390803353e-07,1.3479794390803353e-07
B127,TenneT,0.0007664386472581,0.0019406288275391,0.0019406288275391,0.001174190180281,0.001174190180281,0.001174190180281,0.001174190180281
B128,Amprion,3.102973725082572e-05,0.0032145911078763,0.0032145911078763,0.0031835613706254744,0.0031835613706254744,0.0031835613706254744,0.0031835613706254744
B129,Amprion,6.205947450165144e-05,0.0037794027906679,0.0037794027906679,0.0037173433161662487,0.0037173433161662487,0.0037173433161662487,0.0037173433161662487
B130,50Hertz,2.1856611139152385e-05,0.0020833283777501,0.0020833283777501,0.0020614717666109475,0.0020614717666109475,0.0020614717666109475,0.0020614717666109475
B131,TenneT,0.0009382569322157,0.0012176806915426,0.0012176806915426,0.00027942375932689997,0.00027942375932689997,0.00027942375932689997,0.00027942375932689997
B132,TransnetBW,0.004946943682618,0.0076441368185326,0.0076441368185326,0.0026971931359146004,0.0026971931359146004,0.0026971931359146004,0.0026971931359146004
B133,TransnetBW,0.0168651356941188,0.0112592514783822,0.0112592514783822,-0.005605884215736601,-0.005605884215736601,0.005605884215736601,0.005605884215736601
B134,TenneT,0.002895714531372,0.0051259283946799,0.0051259283946799,0.0022302138633079,0.0022302138633079,0.0022302138633079,0.0022302138633079
B135,Amprion,0.0011469780527739,0.0008041338952449,0.0008041338952449,-0.00034284415752899996,-0.00034284415752899996,0.00034284415752899996,0.00034284415752899996
B136,Amprion,0.0035395901651856,0.0020857629517034,0.0020857629517034,-0.0014538272134822002,-0.0014538272134822002,0.0014538272134822002,0.0014538272134822002
B137,Amprion,0.0003019204915246,0.0001662671772806,0.0001662671772806,-0.000135653314244,-0.000135653314244,0.000135653314244,0.000135653314244
B138,Amprion,0.0001547811374057,0.0008610773193679,0.0008610773193679,0.0007062961819622,0.0007062961819622,0.0007062961819622,0.0007062961819622
B139,Amprion,0.0008583461443661,0.0004831939389505,0.0004831939389505,-0.00037515220541559996,-0.00037515220541559996,0.00037515220541559996,0.00037515220541559996
B140,Amprion,0.0,0.0003415332426395,0.0003415332426395,0.0003415332426395,0.0003415332426395,0.0003415332426395,0.0003415332426395
B141,Amprion,1.034324575027524e-05,0.0005055973985358,0.0005055973985358,0.0004952541527855247,0.0004952541527855247,0.0004952541527855247,0.0004952541527855247
B142,Amprion,0.0003848143312878,9.82614720171708e-05,9.82614720171708e-05,-0.0002865528592706292,-0.0002865528592706292,0.0002865528592706292,0.0002865528592706292
B143,TenneT,4.698832511126033e-05,0.0004076745666433,0.0004076745666433,0.0003606862415320397,0.0003606862415320397,0.0003606862415320397,0.0003606862415320397
B144,TenneT,0.0028476686026513,0.0045176895120813,0.0045176895120813,0.00167002090943,0.00167002090943,0.00167002090943,0.00167002090943
B145,Amprion,0.0011824607144699,0.0028498923313442,0.0028498923313442,0.0016674316168743,0.0016674316168743,0.0016674316168743,0.0016674316168743
B146,Amprion,0.0038178238557362,0.0022838454839026,0.0022838454839026,-0.0015339783718336,-0.0015339783718336,0.0015339783718336,0.0015339783718336
B147,Amprion,0.0012687445969541,0.0026866730332701,0.0026866730332701,0.001417928436316,0.001417928436316,0.001417928436316,0.001417928436316
B148,Amprion,0.0020515513006391,0.0019140909326122,0.0019140909326122,-0.00013746036802690003,-0.00013746036802690003,0.00013746036802690003,0.00013746036802690003
B149,Amprion,8.274596600220192e-05,0.0009479020356532,0.0009479020356532,0.0008651560696509981,0.0008651560696509981,0.0008651560696509981,0.0008651560696509981
B150,Amprion,0.0019453431743433,0.0016425683464184,0.0016425683464184,-0.0003027748279248999,-0.0003027748279248999,0.0003027748279248999,0.0003027748279248999
B151,Amprion,0.0003791929030242,0.0007536701049648,0.0007536701049648,0.0003744772019406,0.0003744772019406,0.0003744772019406,0.0003744772019406
B152,Amprion,0.0025668571634004,0.0014952395714688,0.0014952395714688,-0.0010716175919316,-0.0010716175919316,0.0010716175919316,0.0010716175919316
B153,Amprion,0.0073804784944667,0.0041706910949474,0.0041706910949474,-0.0032097873995193,-0.0032097873995193,0.0032097873995193,0.0032097873995193
B154,Amprion,0.0021501547673176,0.003771151775388,0.003771151775388,0.0016209970080703997,0.0016209970080703997,0.0016209970080703997,0.0016209970080703997
B155,50Hertz,0.0080184230833198,0.0058283086879699,0.0058283086879699,-0.0021901143953498995,-0.0021901143953498995,0.0021901143953498995,0.0021901143953498995
B156,Amprion,7.240272025192668e-05,0.0006345450502875,0.0006345450502875,0.0005621423300355734,0.0005621423300355734,0.0005621423300355734,0.0005621423300355734
B157,Amprion,0.0009174497004465,0.0005294887595572,0.0005294887595572,-0.0003879609408893001,-0.0003879609408893001,0.0003879609408893001,0.0003879609408893001
B158,50Hertz,0.002905237394826,0.0043932336601503,0.0043932336601503,0.0014879962653242995,0.0014879962653242995,0.0014879962653242995,0.0014879962653242995
B159,50Hertz,9.835475012618574e-05,0.0019229249809721,0.0019229249809721,0.0018245702308459142,0.0018245702308459142,0.0018245702308459142,0.0018245702308459142
B160,TransnetBW,0.0016700428390652,0.0030173218587123,0.0030173218587123,0.0013472790196471,0.0013472790196471,0.0013472790196471,0.0013472790196471
B161,50Hertz,0.0023960284532613,0.0035152615823476,0.0035152615823476,0.0011192331290862997,0.0011192331290862997,0.0011192331290862997,0.0011192331290862997
B162,TransnetBW,0.0015335955286065,0.0009593386250344,0.0009593386250344,-0.0005742569035720999,-0.0005742569035720999,0.0005742569035720999,0.0005742569035720999
B163,Amprion,0.0025552950344898,0.0026653978303563,0.0026653978303563,0.00011010279586650025,0.00011010279586650025,0.00011010279586650025,0.00011010279586650025
B164,Amprion,0.0015966013537288,0.0054146652267903,0.0054146652267903,0.0038180638730615,0.0038180638730615,0.0038180638730615,0.0038180638730615
B165,50Hertz,0.0056973527608357,0.0062102071704851,0.0062102071704851,0.0005128544096493996,0.0005128544096493996,0.0005128544096493996,0.0005128544096493996
B166,Amprion,0.0039300467913284,0.0034951250044333,0.0034951250044333,-0.00043492178689509987,-0.00043492178689509987,0.00043492178689509987,0.00043492178689509987
B167,TransnetBW,0.0099032002000805,0.0080643196196322,0.0080643196196322,-0.0018388805804482999,-0.0018388805804482999,0.0018388805804482999,0.0018388805804482999
B168,TransnetBW,0.0048941540064084,0.0046410263406906,0.0046410263406906,-0.0002531276657178,-0.0002531276657178,0.0002531276657178,0.0002531276657178
B169,TransnetBW,0.0010583605151011,0.004574261220994,0.004574261220994,0.0035159007058928994,0.0035159007058928994,0.0035159007058928994,0.0035159007058928994
B170,TransnetBW,0.0025699288713328,0.00343894487689,0.00343894487689,0.0008690160055571999,0.0008690160055571999,0.0008690160055571999,0.0008690160055571999
B171,TransnetBW,0.0026887866105833,0.0083106343703344,0.0083106343703344,0.0056218477597511,0.0056218477597511,0.0056218477597511,0.0056218477597511
B172,TenneT,0.0039177158307577,0.0046035806007296,0.0046035806007296,0.0006858647699719,0.0006858647699719,0.0006858647699719,0.0006858647699719
B173,TenneT,0.0013671291068484,0.0021571203829903,0.0021571203829903,0.0007899912761418998,0.0007899912761418998,0.0007899912761418998,0.0007899912761418998
B174,Amprion,0.001072370945082,0.0030161802179128,0.0030161802179128,0.0019438092728308,0.0019438092728308,0.0019438092728308,0.0019438092728308
B175,Amprion,0.0025542224996906,0.0022954986129336,0.0022954986129336,-0.00025872388675700006,-0.00025872388675700006,0.00025872388675700006,0.00025872388675700006
B176,Amprion,0.0025491461772232,0.0032336665033963,0.0032336665033963,0.0006845203261730999,0.0006845203261730999,0.0006845203261730999,0.0006845203261730999
B177,TenneT,0.0009212221535919,0.0007246392725955,0.0007246392725955,-0.00019658288099640001,-0.00019658288099640001,0.00019658288099640001,0.00019658288099640001
B178,50Hertz,0.0029387531994512,0.0023868096493209,0.0023868096493209,-0.0005519435501302999,-0.0005519435501302999,0.0005519435501302999,0.0005519435501302999
B179,50Hertz,1.0928305569576193e-05,0.0014708063813646,0.0014708063813646,0.0014598780757950236,0.0014598780757950236,0.0014598780757950236,0.0014598780757950236
B180,TransnetBW,0.006105472243246,0.006246979922445,0.006246979922445,0.0001415076791989999,0.0001415076791989999,0.0001415076791989999,0.0001415076791989999
B181,TenneT,0.001007707227129,0.002047063221958,0.002047063221958,0.0010393559948290003,0.0010393559948290003,0.0010393559948290003,0.0010393559948290003
B182,TenneT,1.566277503708678e-05,7.04342744486743e-05,7.04342744486743e-05,5.477149941158752e-05,5.477149941158752e-05,5.477149941158752e-05,5.477149941158752e-05
B183,Amprion,0.0002585811437568,0.002816029803976,0.002816029803976,0.0025574486602192,0.0025574486602192,0.0025574486602192,0.0025574486602192
B184,Amprion,0.0007489525276792,0.0036968968588234,0.0036968968588234,0.0029479443311442,0.0029479443311442,0.0029479443311442,0.0029479443311442
B185,Amprion,0.0022547647863996,0.0030880618620776,0.0030880618620776,0.0008332970756779997,0.0008332970756779997,0.0008332970756779997,0.0008332970756779997
B186,50Hertz,0.0028090324359371,0.0035170413534655,0.0035170413534655,0.0007080089175284,0.0007080089175284,0.0007080089175284,0.0007080089175284
B187,50Hertz,0.0015353753293179,0.0018695166448393,0.0018695166448393,0.00033414131552139984,0.00033414131552139984,0.00033414131552139984,0.00033414131552139984
B188,Amprion,0.0007475002687969,0.0009156642778214,0.0009156642778214,0.00016816400902449995,0.00016816400902449995,0.00016816400902449995,0.00016816400902449995
B189,TenneT,0.0004819422409685,0.0021497094206323,0.0021497094206323,0.0016677671796638,0.0016677671796638,0.0016677671796638,0.0016677671796638
B190,Amprion,0.0002275514065059,0.0049512846713349,0.0049512846713349,0.004723733264829,0.004723733264829,0.004723733264829,0.004723733264829
B191,Amprion,0.001302055092302,0.0056104041708135,0.0056104041708135,0.0043083490785115,0.0043083490785115,0.0043083490785115,0.0043083490785115
B192,50Hertz,2.1856611139152385e-05,0.0024502150562084,0.0024502150562084,0.0024283584450692473,0.0024283584450692473,0.0024283584450692473,0.0024283584450692473
B193,50Hertz,2.1856611139152385e-05,0.0022483398514685,0.0022483398514685,0.0022264832403293476,0.0022264832403293476,0.0022264832403293476,0.0022264832403293476
B194,Amprion,0.0010257376850029,0.0007934761933514,0.0007934761933514,-0.0002322614916515,-0.0002322614916515,0.0002322614916515,0.0002322614916515
B195,Amprion,0.0201001959993942,0.0167337446469244,0.0167337446469244,-0.0033664513524697993,-0.0033664513524697993,0.0033664513524697993,0.0033664513524697993
B196,Amprion,0.0002101492375645,0.00206406537429,0.00206406537429,0.0018539161367255,0.0018539161367255,0.0018539161367255,0.0018539161367255
B197,TransnetBW,0.0095682536845151,0.0075355857573545,0.0075355857573545,-0.0020326679271605993,-0.0020326679271605993,0.0020326679271605993,0.0020326679271605993
B198,TenneT,0.007699181636894,0.0073574845174082,0.0073574845174082,-0.0003416971194857999,-0.0003416971194857999,0.0003416971194857999,0.0003416971194857999
B199,Amprion,0.0008140894215251,0.0021985006848964,0.0021985006848964,0.0013844112633713,0.0013844112633713,0.0013844112633713,0.0013844112633713
B200,TransnetBW,0.0060535979281314,0.0027907594915785,0.0027907594915785,-0.0032628384365529,-0.0032628384365529,0.0032628384365529,0.0032628384365529
B201,50Hertz,0.0023614043045974,0.0046608888634804,0.0046608888634804,0.0022994845588830003,0.0022994845588830003,0.0022994845588830003,0.0022994845588830003
B202,TransnetBW,0.0029958312849528,0.0051091430107422,0.0051091430107422,0.0021133117257893996,0.0021133117257893996,0.0021133117257893996,0.0021133117257893996
B203,TransnetBW,0.0019765653776917,0.0025032715355061,0.0025032715355061,0.0005267061578144,0.0005267061578144,0.0005267061578144,0.0005267061578144
B204,TransnetBW,0.001375204625674,0.0023779326785451,0.0023779326785451,0.0010027280528711001,0.0010027280528711001,0.0010027280528711001,0.0010027280528711001
B205,Amprion,0.0015528794653486,0.001966480099267,0.001966480099267,0.00041360063391840006,0.00041360063391840006,0.00041360063391840006,0.00041360063391840006
B206,TransnetBW,2.2896112581072945e-05,0.0017041448814364,0.0017041448814364,0.001681248768855327,0.001681248768855327,0.001681248768855327,0.001681248768855327
B207,Amprion,3.102973725082572e-05,0.0010530869893042,0.0010530869893042,0.0010220572520533743,0.0010220572520533743,0.0010220572520533743,0.0010220572520533743
B208,TransnetBW,5.724028145268236e-05,0.0063251284956828,0.0063251284956828,0.006267888214230117,0.006267888214230117,0.006267888214230117,0.006267888214230117
B209,TransnetBW,0.0034601017086933,0.004769001138556,0.004769001138556,0.0013088994298627002,0.0013088994298627002,0.0013088994298627002,0.0013088994298627002
B210,TransnetBW,0.0039506702160969,0.0054685495213979,0.0054685495213979,0.0015178793053010004,0.0015178793053010004,0.0015178793053010004,0.0015178793053010004
B211,TransnetBW,0.0049550026054063,0.0041440575207041,0.0041440575207041,-0.0008109450847021997,-0.0008109450847021997,0.0008109450847021997,0.0008109450847021997
B212,Amprion,7.240272025192668e-05,0.0016308187723659,0.0016308187723659,0.0015584160521139733,0.0015584160521139733,0.0015584160521139733,0.0015584160521139733
B213,Amprion,3.102973725082572e-05,0.00059844393898,0.00059844393898,0.0005674142017291743,0.0005674142017291743,0.0005674142017291743,0.0005674142017291743
B214,Amprion,0.0014869672676019,0.0007421867601525,0.0007421867601525,-0.0007447805074493999,-0.0007447805074493999,0.0007447805074493999,0.0007447805074493999
B215,Amprion,0.0027816766588748,0.0027008020638541,0.0027008020638541,-8.087459502070012e-05,-8.087459502070012e-05,8.087459502070012e-05,8.087459502070012e-05
B216,Amprion,4.137298300110096e-05,0.002431579491731,0.002431579491731,0.0023902065087298987,0.0023902065087298987,0.0023902065087298987,0.0023902065087298987
B217,Amprion,0.0016709416145951,0.0014976356863378,0.0014976356863378,-0.00017330592825730014,-0.00017330592825730014,0.00017330592825730014,0.00017330592825730014
B218,Amprion,5.17162287513762e-05,0.0009068490479747,0.0009068490479747,0.0008551328192233238,0.0008551328192233238,0.0008551328192233238,0.0008551328192233238
B219,TransnetBW,0.0026412272268782,0.0026818113175519,0.0026818113175519,4.0584090673699644e-05,4.0584090673699644e-05,4.0584090673699644e-05,4.0584090673699644e-05
B220,TransnetBW,0.0024733271766167,0.0021214159825395,0.0021214159825395,-0.00035191119407719995,-0.00035191119407719995,0.00035191119407719995,0.00035191119407719995
B221,TransnetBW,0.0011518018013025,0.0019386283146456,0.0019386283146456,0.0007868265133430998,0.0007868265133430998,0.0007868265133430998,0.0007868265133430998
B222,Amprion,0.0039648352446062,0.0033672125068088,0.0033672125068088,-0.0005976227377973999,-0.0005976227377973999,0.0005976227377973999,0.0005976227377973999
B223,TenneT,0.0045665695706419,0.0038988173378072,0.0038988173378072,-0.0006677522328347005,-0.0006677522328347005,0.0006677522328347005,0.0006677522328347005
B224,TenneT,0.0014498336869964,0.0017876872153978,0.0017876872153978,0.00033785352840139983,0.00033785352840139983,0.00033785352840139983,0.00033785352840139983
